Goals,Deaths,Reward,Step 
92,154,-1,30830
92,155,-1,31025
92,156,-1,31175
92,157,-1,31250
92,158,-1,31355
93,158,1.056497,31535
93,159,-1,31610
93,160,-1,31685
93,161,-1,31765
93,162,-1,31850
93,163,-1,31995
93,164,-1,32065
93,165,-1,32190
94,165,1.059172,32360
95,165,1.049505,32565
95,166,-1,32750
95,167,-1,32825
95,168,-1,32910
95,169,-1,33070
95,170,-1,33175
95,171,-1,33295
95,172,-1,33420
95,173,-1,33495
96,173,1.09434,33605
96,174,-1,33690
96,175,-1,33770
97,175,1.068027,33920
97,176,-1,34005
97,177,-1,34120
97,178,-1,34215
97,179,-1,34355
97,180,-1,34415
98,180,1.107527,34510
99,180,1.088496,34625
100,180,1.067568,34775
100,181,-1,34835
100,182,-1,34940
100,183,-1,35040
101,183,1.06135,35205
101,184,-1,35250
101,185,-1,35305
102,185,1.068027,35455
102,186,-1,35530
103,186,1.090909,35640
103,187,-1,35725
103,188,-1,35830
103,189,-1,35900
104,189,1.086957,36015
105,189,1.079365,36145
106,189,1.070423,36290
107,189,1.062112,36455
107,190,-1,36540
107,191,-1,36605
107,192,-1,36720
107,193,-1,36815
107,194,-1,36900
107,195,-1,37050
107,196,-1,37140
108,196,1.090909,37250
108,197,-1,37315
108,198,-1,37420
108,199,-1,37575
109,199,1.06135,37740
110,199,1.076336,37875
111,199,1.068966,38020
111,200,-1,38130
112,200,1.073529,38270
113,200,1.081301,38395
113,201,-1,38450
114,201,1.058824,38620
115,201,1.069444,38765
115,202,-1,38955
115,203,-1,39005
115,204,-1,39220
115,205,-1,39340
115,206,-1,39505
115,207,-1,39620
116,207,1.068966,39765
117,207,1.059524,39935
117,208,-1,39995
117,209,-1,40055
117,210,-1,40245
117,211,-1,40325
117,212,-1,40440
117,213,-1,40535
117,214,-1,40620
117,215,-1,40710
117,216,-1,40760
117,217,-1,40900
117,218,-1,41020
117,219,-1,41200
117,220,-1,41330
117,221,-1,41460
117,222,-1,41545
118,222,1.084746,41665
118,223,-1,41735
118,224,-1,41810
118,225,-1,41935
118,226,-1,41990
119,226,1.040486,42240
119,227,-1,42330
119,228,-1,42380
119,229,-1,42535
119,230,-1,42620
120,230,1.051813,42815
120,231,-1,42895
120,232,-1,42930
120,233,-1,43000
120,234,-1,43065
121,234,1.058824,43235
121,235,-1,43310
122,235,1.05814,43485
123,235,1.09901,43590
123,236,-1,43705
124,236,1.060976,43870
125,236,1.072464,44010
126,236,1.05102,44210
126,237,-1,44335
127,237,1.093458,44445
128,237,1.081967,44570
128,238,-1,44705
129,238,1.093458,44815
130,238,1.097087,44920
131,238,1.069444,45065
131,239,-1,45135
131,240,-1,45195
131,241,-1,45320
131,242,-1,45455
131,243,-1,45565
131,244,-1,45650
131,245,-1,45710
131,246,-1,45800
132,246,1.06993,45945
133,246,1.084746,46065
134,246,1.080645,46190
134,247,-1,46285
134,248,-1,46320
134,249,-1,46400
134,250,-1,46500
135,250,1.074074,46635
136,250,1.049261,46840
137,250,1.073529,46980
137,251,-1,47050
137,252,-1,47295
137,253,-1,47375
138,253,1.054645,47560
139,253,1.079365,47690
140,253,1.077519,47820
140,254,-1,47900
141,254,1.082645,48025
141,255,-1,48135
142,255,1.070922,48280
142,256,-1,48415
142,257,-1,48535
142,258,-1,48595
142,259,-1,48715
143,259,1.09009,48830
143,260,-1,48885
143,261,-1,48965
143,262,-1,49070
143,263,-1,49125
144,263,1.068027,49275
144,264,-1,49390
145,264,1.079365,49520
146,264,1.057804,49695
147,264,1.06993,49840
148,264,1.046729,50055
148,265,-1,50110
148,266,-1,50245
149,266,1.070922,50390
149,267,-1,50470
149,268,-1,50585
149,269,-1,50640
149,270,-1,50690
150,270,1.05848,50865
150,271,-1,50970
151,271,1.09009,51085
151,272,-1,51210
151,273,-1,51270
151,274,-1,51405
151,275,-1,51445
152,275,1.03861,51705
153,275,1.076923,51835
153,276,-1,51920
153,277,-1,52055
153,278,-1,52125
153,279,-1,52320
153,280,-1,52465
153,281,-1,52545
153,282,-1,52725
154,282,1.058824,52895
155,282,1.032362,53205
155,283,-1,53300
156,283,1.07874,53430
157,283,1.052356,53625
157,284,-1,53690
158,284,1.046296,53910
159,284,1.086207,54030
159,285,-1,54145
160,285,1.055249,54330
161,285,1.083333,54450
161,286,-1,54560
161,287,-1,54655
161,288,-1,54805
162,288,1.061728,54970
163,288,1.058824,55140
164,288,1.071942,55280
165,288,1.088496,55395
166,288,1.041494,55640
166,289,-1,55725
166,290,-1,55780
166,291,-1,55845
166,292,-1,56010
167,292,1.043668,56240
168,292,1.064935,56395
169,292,1.073529,56535
170,292,1.071429,56675
171,292,1.084034,56795
172,292,1.06993,56940
172,293,-1,57030
172,294,-1,57155
173,294,1.051813,57350
174,294,1.056818,57530
175,294,1.075758,57665
176,294,1.078125,57795
176,295,-1,57920
176,296,-1,58015
177,296,1.03861,58275
178,296,1.060976,58440
178,297,-1,58495
179,297,1.050251,58695
179,298,-1,58815
180,298,1.071429,58955
180,299,-1,59025
180,300,-1,59155
181,300,1.059524,59325
181,301,-1,59425
182,301,1.08547,59545
183,301,1.070922,59690
183,302,-1,59895
184,302,1.063694,60055
184,303,-1,60115
184,304,-1,60290
184,305,-1,60445
185,305,1.04902,60650
186,305,1.03663,60925
186,306,-1,61060
186,307,-1,61110
186,308,-1,61185
186,309,-1,61285
187,309,1.050505,61485
188,309,1.064103,61645
189,309,1.059172,61815
190,309,1.071942,61955
191,309,1.065359,62110
191,310,-1,62270
191,311,-1,62390
191,312,-1,62440
191,313,-1,62570
192,313,1.063291,62730
192,314,-1,62870
193,314,1.076336,63005
193,315,-1,63145
194,315,1.04902,63350
194,316,-1,63615
195,316,1.048544,63825
195,317,-1,63905
195,318,-1,64145
196,318,1.087719,64260
196,319,-1,64370
196,320,-1,64415
196,321,-1,64480
196,322,-1,64595
197,322,1.07874,64725
197,323,-1,64905
197,324,-1,65155
197,325,-1,65245
197,326,-1,65320
197,327,-1,65390
197,328,-1,65545
197,329,-1,65630
198,329,1.054348,65815
198,330,-1,65900
199,330,1.05618,66080
199,331,-1,66295
199,332,-1,66375
200,332,1.048077,66585
201,332,1.049505,66790
201,333,-1,66945
201,334,-1,67190
201,335,-1,67315
202,335,1.05618,67495
202,336,-1,67560
202,337,-1,67690
203,337,1.050251,67890
204,337,1.049261,68095
204,338,-1,68180
205,338,1.06993,68325
206,338,1.044444,68550
207,338,1.082645,68675
207,339,-1,68750
207,340,-1,68845
208,340,1.04878,69050
208,341,-1,69185
208,342,-1,69260
209,342,1.02584,69650
209,343,-1,69735
210,343,1.077519,69865
210,344,-1,69940
210,345,-1,70085
210,346,-1,70195
210,347,-1,70255
211,347,1.073529,70395
211,348,-1,70505
211,349,-1,70690
211,350,-1,70790
212,350,1.056818,70970
212,351,-1,71030
212,352,-1,71145
212,353,-1,71220
213,353,1.068493,71370
213,354,-1,71480
214,354,1.055556,71660
215,354,1.064516,71815
215,355,-1,71955
215,356,-1,72255
216,356,1.047847,72465
217,356,1.072993,72605
217,357,-1,72645
217,358,-1,72775
217,359,-1,72820
217,360,-1,72890
218,360,1.047393,73105
218,361,-1,73235
219,361,1.078125,73365
219,362,-1,73450
219,363,-1,73580
220,363,1.064935,73735
220,364,-1,73850
220,365,-1,74045
220,366,-1,74235
221,366,1.046948,74450
221,367,-1,74590
221,368,-1,74675
221,369,-1,74795
221,370,-1,74940
221,371,-1,75050
222,371,1.040161,75300
223,371,1.077519,75430
223,372,-1,75560
223,373,-1,75750
224,373,1.054348,75935
224,374,-1,76050
224,375,-1,76145
225,375,1.05102,76345
225,376,-1,76470
225,377,-1,76615
226,377,1.049505,76820
226,378,-1,76975
227,378,1.041152,77220
228,378,1.071942,77360
229,378,1.043103,77595
230,378,1.053763,77785
230,379,-1,77900
230,380,-1,77960
231,380,1.057471,78135
231,381,-1,78265
231,382,-1,78315
232,382,1.044643,78540
232,383,-1,78630
232,384,-1,78805
232,385,-1,78945
233,385,1.065359,79100
234,385,1.068966,79245
234,386,-1,79370
234,387,-1,79415
234,388,-1,79495
235,388,1.083333,79615
236,388,1.073529,79755
237,388,1.075188,79890
238,388,1.055556,80070
238,389,-1,80140
239,389,1.086957,80255
239,390,-1,80350
240,390,1.059524,80520
240,391,-1,80650
240,392,-1,80750
241,392,1.084034,80870
241,393,-1,80935
242,393,1.05988,81105
243,393,1.074627,81240
243,394,-1,81485
243,395,-1,81535
244,395,1.039526,81790
244,396,-1,81940
244,397,-1,82005
245,397,1.054945,82190
245,398,-1,82335
245,399,-1,82465
245,400,-1,82525
246,400,1.050251,82725
246,401,-1,82865
247,401,1.051546,83060
247,402,-1,83115
248,402,1.049751,83320
248,403,-1,83360
249,403,1.042017,83600
249,404,-1,83825
249,405,-1,83945
249,406,-1,84050
250,406,1.057471,84225
250,407,-1,84360
250,408,-1,84500
251,408,1.066225,84655
251,409,-1,84805
252,409,1.093458,84915
252,410,-1,85065
252,411,-1,85170
252,412,-1,85325
252,413,-1,85400
253,413,1.054348,85585
253,414,-1,85730
254,414,1.093458,85840
254,415,-1,85900
255,415,1.05848,86075
255,416,-1,86115
255,417,-1,86300
255,418,-1,86410
255,419,-1,86535
255,420,-1,86630
255,421,-1,86700
256,421,1.076923,86830
256,422,-1,86890
256,423,-1,87030
256,424,-1,87100
257,424,1.035461,87385
257,425,-1,87505
257,426,-1,87585
258,426,1.045455,87805
258,427,-1,87865
258,428,-1,87940
259,428,1.07874,88070
259,429,-1,88135
259,430,-1,88235
260,430,1.055866,88415
261,430,1.046948,88630
261,431,-1,88735
261,432,-1,88890
262,432,1.062893,89050
262,433,-1,89300
263,433,1.060976,89465
264,433,1.075188,89600
265,433,1.068027,89750
266,433,1.058824,89920
267,433,1.077519,90050
268,433,1.036496,90325
269,433,1.044643,90550
270,433,1.066667,90700
270,434,-1,90795
270,435,-1,90955
271,435,1.08,91080
272,435,1.038462,91340
272,436,-1,91465
272,437,-1,91635
272,438,-1,91785
272,439,-1,91840
272,440,-1,91900
273,440,1.048077,92110
274,440,1.048544,92320
274,441,-1,92415
274,442,-1,92485
274,443,-1,92540
274,444,-1,92680
275,444,1.045455,92900
275,445,-1,93025
275,446,-1,93085
275,447,-1,93165
275,448,-1,93345
275,449,-1,93440
276,449,1.059172,93610
276,450,-1,93775
276,451,-1,93910
276,452,-1,94025
276,453,-1,94175
276,454,-1,94320
277,454,1.052356,94515
277,455,-1,94570
277,456,-1,94735
277,457,-1,94850
278,457,1.062112,95015
278,458,-1,95145
278,459,-1,95260
278,460,-1,95350
279,460,1.030864,95675
280,460,1.123457,95760
280,461,-1,95880
280,462,-1,96025
280,463,-1,96195
280,464,-1,96405
281,464,1.036496,96680
282,464,1.045249,96905
282,465,-1,96980
283,465,1.03268,97290
283,466,-1,97410
283,467,-1,97565
283,468,-1,97625
283,469,-1,97800
283,470,-1,97885
283,471,-1,97950
283,472,-1,98045
284,472,1.039841,98300
285,472,1.05,98500
285,473,-1,98640
286,473,1.077519,98770
287,473,1.046083,98990
287,474,-1,99055
287,475,-1,99230
288,475,1.049751,99435
289,475,1.064935,99590
290,475,1.062112,99755
290,476,-1,99945
291,476,1.072993,100085
292,476,1.060241,100255
292,477,-1,100315
293,477,1.058824,100485
293,478,-1,100590
293,479,-1,100670
294,479,1.054348,100855
295,479,1.049505,101060
295,480,-1,101160
296,480,1.052632,101350
296,481,-1,101465
296,482,-1,101580
297,482,1.038314,101845
298,482,1.069444,101990
298,483,-1,102055
299,483,1.074074,102190
299,484,-1,102405
299,485,-1,102630
299,486,-1,102700
299,487,-1,102840
299,488,-1,102900
300,488,1.067568,103050
300,489,-1,103175
300,490,-1,103340
301,490,1.074627,103475
301,491,-1,103520
302,491,1.09009,103635
303,491,1.086207,103755
304,491,1.073529,103895
305,491,1.05618,104075
306,491,1.068966,104220
307,491,1.095238,104325
307,492,-1,104465
307,493,-1,104525
307,494,-1,104710
307,495,-1,104840
307,496,-1,104955
307,497,-1,105000
307,498,-1,105185
307,499,-1,105260
307,500,-1,105445
308,500,1.039526,105700
309,500,1.051546,105895
309,501,-1,105980
310,501,1.061728,106145
311,501,1.052083,106340
311,502,-1,106455
312,502,1.055866,106635
312,503,-1,106810
313,503,1.084746,106930
313,504,-1,107045
313,505,-1,107110
313,506,-1,107265
314,506,1.055249,107450
314,507,-1,107565
315,507,1.070423,107710
315,508,-1,107825
316,508,1.05102,108025
316,509,-1,108100
316,510,-1,108210
316,511,-1,108395
317,511,1.046729,108610
317,512,-1,108720
317,513,-1,108795
318,513,1.050251,108995
318,514,-1,109045
318,515,-1,109110
318,516,-1,109180
318,517,-1,109235
318,518,-1,109375
318,519,-1,109435
319,519,1.046729,109650
320,519,1.037879,109915
321,519,1.084746,110035
321,520,-1,110095
321,521,-1,110260
322,521,1.038462,110520
322,522,-1,110715
322,523,-1,110775
323,523,1.040486,111025
323,524,-1,111285
324,524,1.069444,111430
325,524,1.05848,111605
326,524,1.05814,111780
326,525,-1,111935
326,526,-1,112030
326,527,-1,112135
327,527,1.063291,112295
327,528,-1,112380
328,528,1.066225,112535
328,529,-1,112625
328,530,-1,112680
329,530,1.057471,112855
329,531,-1,112905
330,531,1.065789,113060
331,531,1.055249,113245
331,532,-1,113380
331,533,-1,113425
332,533,1.084746,113545
332,534,-1,113670
333,534,1.05848,113845
334,534,1.05618,114025
334,535,-1,114185
334,536,-1,114315
335,536,1.071429,114455
336,536,1.05814,114630
336,537,-1,114735
336,538,-1,114805
337,538,1.04717,115020
337,539,-1,115155
338,539,1.056818,115335
338,540,-1,115395
338,541,-1,115540
338,542,-1,115640
338,543,-1,115700
339,543,1.069444,115845
340,543,1.048309,116055
340,544,-1,116235
340,545,-1,116455
340,546,-1,116560
340,547,-1,116725
341,547,1.074074,116860
341,548,-1,116985
341,549,-1,117100
341,550,-1,117260
342,550,1.05618,117440
343,550,1.071942,117580
343,551,-1,117685
343,552,-1,117835
344,552,1.04902,118040
344,553,-1,118175
345,553,1.047847,118385
346,553,1.052083,118580
346,554,-1,118720
347,554,1.046948,118935
347,555,-1,119065
347,556,-1,119255
347,557,-1,119340
347,558,-1,119430
347,559,-1,119585
348,559,1.047393,119800
348,560,-1,119945
348,561,-1,120110
349,561,1.057804,120285
349,562,-1,120560
350,562,1.054645,120745
350,563,-1,120945
351,563,1.075188,121080
352,563,1.05102,121280
352,564,-1,121360
353,564,1.072993,121500
353,565,-1,121625
353,566,-1,121700
353,567,-1,121820
353,568,-1,121925
354,568,1.035336,122210
355,568,1.076923,122340
355,569,-1,122545
355,570,-1,122720
356,570,1.04386,122950
357,570,1.057471,123125
358,570,1.060976,123290
359,570,1.040323,123540
359,571,-1,123605
360,571,1.046512,123820
361,571,1.046512,124035
362,571,1.047847,124245
363,571,1.0625,124405
363,572,-1,124530
363,573,-1,124750
363,574,-1,124810
363,575,-1,124980
364,575,1.087719,125095
365,575,1.055556,125275
366,575,1.0625,125435
366,576,-1,125550
367,576,1.057804,125725
368,576,1.05988,125895
368,577,-1,125980
368,578,-1,126060
368,579,-1,126160
369,579,1.057471,126335
369,580,-1,126385
369,581,-1,126580
369,582,-1,126690
370,582,1.035971,126970
370,583,-1,127065
371,583,1.044843,127290
372,583,1.063291,127450
372,584,-1,127605
372,585,-1,127720
372,586,-1,128020
372,587,-1,128080
372,588,-1,128315
372,589,-1,128380
372,590,-1,128535
372,591,-1,128655
372,592,-1,128865
373,592,1.05848,129040
373,593,-1,129205
374,593,1.063694,129365
375,593,1.04329,129600
375,594,-1,129715
376,594,1.038911,129975
376,595,-1,130115
377,595,1.064935,130270
378,595,1.080645,130395
379,595,1.049751,130600
380,595,1.051813,130795
381,595,1.078125,130925
381,596,-1,130985
381,597,-1,131035
381,598,-1,131240
381,599,-1,131380
382,599,1.054945,131565
383,599,1.033003,131870
383,600,-1,131970
383,601,-1,132105
383,602,-1,132270
383,603,-1,132425
383,604,-1,132540
383,605,-1,132590
384,605,1.022573,133035
385,605,1.037594,133305
385,606,-1,133435
386,606,1.060241,133605
386,607,-1,133780
386,608,-1,133990
386,609,-1,134140
387,609,1.044843,134365
387,610,-1,134485
388,610,1.04902,134690
389,610,1.054054,134875
389,611,-1,134995
390,611,1.055556,135175
391,611,1.058824,135345
391,612,-1,135465
391,613,-1,135620
391,614,-1,135755
392,614,1.033557,136055
392,615,-1,136190
393,615,1.055556,136370
393,616,-1,136435
394,616,1.041667,136675
394,617,-1,136735
394,618,-1,136865
394,619,-1,137135
394,620,-1,137235
394,621,-1,137440
395,621,1.064935,137595
396,621,1.070922,137740
397,621,1.030211,138075
397,622,-1,138345
397,623,-1,138450
398,623,1.046296,138670
398,624,-1,138750
398,625,-1,138880
399,625,1.043103,139115
399,626,-1,139270
399,627,-1,139415
399,628,-1,139620
399,629,-1,139730
399,630,-1,139875
399,631,-1,139935
400,631,1.076336,140070
400,632,-1,140210
400,633,-1,140270
401,633,1.053763,140460
402,633,1.076923,140590
403,633,1.053476,140780
404,633,1.039841,141035
404,634,-1,141170
405,634,1.057143,141345
405,635,-1,141405
406,635,1.055556,141585
406,636,-1,141660
406,637,-1,141705
406,638,-1,141895
407,638,1.05291,142085
408,638,1.077519,142215
408,639,-1,142520
409,639,1.042373,142760
410,639,1.051282,142955
410,640,-1,143030
411,640,1.04329,143265
412,640,1.044053,143495
412,641,-1,143595
412,642,-1,143665
412,643,-1,143810
412,644,-1,143870
413,644,1.049505,144075
413,645,-1,144140
413,646,-1,144295
414,646,1.043478,144525
415,646,1.044248,144755
415,647,-1,144860
415,648,-1,144980
416,648,1.056497,145160
417,648,1.064935,145315
417,649,-1,145385
417,650,-1,145450
418,650,1.041841,145690
419,650,1.04878,145895
420,650,1.067114,146045
420,651,-1,146110
420,652,-1,146295
420,653,-1,146380
420,654,-1,146520
421,654,1.055556,146700
421,655,-1,146790
422,655,1.065359,146945
422,656,-1,147175
422,657,-1,147290
423,657,1.051546,147485
424,657,1.071429,147625
424,658,-1,147695
424,659,-1,148005
425,659,1.050761,148205
425,660,-1,148360
426,660,1.06135,148525
427,660,1.054348,148710
428,660,1.046296,148930
428,661,-1,149135
428,662,-1,149255
429,662,1.052356,149450
429,663,-1,149605
430,663,1.051813,149800
430,664,-1,149940
430,665,-1,150145
431,665,1.033784,150445
431,666,-1,150565
431,667,-1,150690
431,668,-1,150805
431,669,-1,151160
431,670,-1,151500
432,670,1.065789,151655
433,670,1.041667,151895
433,671,-1,152165
433,672,-1,152235
434,672,1.043478,152465
434,673,-1,152575
434,674,-1,152675
434,675,-1,152740
434,676,-1,152825
434,677,-1,152890
435,677,1.055866,153070
435,678,-1,153230
435,679,-1,153335
435,680,-1,153515
435,681,-1,153630
435,682,-1,153685
435,683,-1,153825
435,684,-1,153950
436,684,1.048077,154160
437,684,1.057143,154335
437,685,-1,154520
438,685,1.054348,154705
438,686,-1,154775
438,687,-1,154955
438,688,-1,155075
438,689,-1,155220
439,689,1.0271,155590
440,689,1.038168,155855
441,689,1.053192,156045
441,690,-1,156305
441,691,-1,156370
442,691,1.049751,156575
443,691,1.04878,156780
444,691,1.060241,156950
444,692,-1,157010
444,693,-1,157055
445,693,1.04878,157260
445,694,-1,157325
445,695,-1,157425
446,695,1.057471,157600
446,696,-1,157895
447,696,1.05618,158075
448,696,1.05988,158245
449,696,1.070423,158390
449,697,-1,158450
449,698,-1,158580
449,699,-1,158710
449,700,-1,158765
449,701,-1,158940
450,701,1.05,159140
451,701,1.039063,159400
451,702,-1,159470
452,702,1.043103,159705
453,702,1.037736,159970
453,703,-1,160120
454,703,1.021459,160590
455,703,1.05102,160790
455,704,-1,160920
455,705,-1,161045
455,706,-1,161170
456,706,1.037879,161435
456,707,-1,161500
456,708,-1,161610
457,708,1.074074,161745
458,708,1.03876,162005
458,709,-1,162200
459,709,1.042194,162440
460,709,1.082645,162565
460,710,-1,162695
461,710,1.036364,162970
461,711,-1,163175
461,712,-1,163275
462,712,1.068493,163425
463,712,1.065789,163580
463,713,-1,163755
464,713,1.076923,163885
465,713,1.062893,164045
466,713,1.07874,164175
466,714,-1,164265
466,715,-1,164465
466,716,-1,164550
467,716,1.067568,164700
468,716,1.048309,164910
469,716,1.043103,165145
470,716,1.075188,165280
471,716,1.068966,165425
471,717,-1,165485
471,718,-1,165575
471,719,-1,165795
471,720,-1,166100
472,720,1.065359,166255
472,721,-1,166350
473,721,1.071429,166490
474,721,1.065359,166645
475,721,1.072993,166785
475,722,-1,166920
475,723,-1,166970
475,724,-1,167035
475,725,-1,167210
475,726,-1,167305
475,727,-1,167410
475,728,-1,167680
476,728,1.06993,167825
477,728,1.042918,168060
477,729,-1,168305
478,729,1.043668,168535
479,729,1.039216,168790
479,730,-1,169035
479,731,-1,169250
480,731,1.042194,169490
480,732,-1,169635
481,732,1.071429,169775
482,732,1.060976,169940
483,732,1.063291,170100
484,732,1.059524,170270
485,732,1.041494,170515
485,733,-1,170825
486,733,1.045662,171045
487,733,1.034014,171340
488,733,1.054945,171525
489,733,1.072464,171665
490,733,1.06135,171830
491,733,1.056818,172010
491,734,-1,172075
492,734,1.068493,172225
492,735,-1,172350
492,736,-1,172485
492,737,-1,172540
493,737,1.036101,172820
494,737,1.076336,172955
494,738,-1,173010
494,739,-1,173105
494,740,-1,173240
494,741,-1,173315
495,741,1.032895,173620
496,741,1.042553,173855
497,741,1.080645,173980
498,741,1.05848,174155
498,742,-1,174225
499,742,1.031546,174545
499,743,-1,174670
500,743,1.075758,174805
501,743,1.042735,175040
501,744,-1,175110
501,745,-1,175210
502,745,1.05618,175390
502,746,-1,175535
503,746,1.035714,175815
503,747,-1,175860
504,747,1.053192,176050
505,747,1.041494,176295
506,747,1.04878,176500
507,747,1.044843,176725
508,747,1.086957,176840
509,747,1.03413,177135
510,747,1.077519,177265
510,748,-1,177330
510,749,-1,177535
511,749,1.054645,177720
511,750,-1,177800
511,751,-1,177840
511,752,-1,178105
511,753,-1,178200
511,754,-1,178330
512,754,1.069444,178475
513,754,1.066225,178630
514,754,1.050761,178830
515,754,1.054945,179015
515,755,-1,179125
515,756,-1,179255
515,757,-1,179350
515,758,-1,179420
516,758,1.059524,179590
516,759,-1,179690
517,759,1.056497,179870
517,760,-1,179980
517,761,-1,180115
517,762,-1,180250
517,763,-1,180295
518,763,1.054645,180480
518,764,-1,180595
518,765,-1,180650
519,765,1.057804,180825
519,766,-1,181095
519,767,-1,181140
520,767,1.05,181340
521,767,1.051813,181535
521,768,-1,181730
522,768,1.042017,181970
523,768,1.065789,182125
524,768,1.06993,182270
